"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg" 
"10000","5","23813","57","0","2017","A","",46,127,5682678,2978097,148637,864,44922,"",1.28,0.50,0.51,0.52,1.29,1.03,1.03,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","238131","58","0","2017","A","N",42,0,0,0,0,0,0,"N",1.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","238132","58","0","2017","A","N",4,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","23814","57","0","2017","A","",92,512,23011463,11952551,669691,864,44922,"",1.42,1.12,1.06,1.19,2.24,0.94,0.94,"",-1,-1.1,43,9.2,3544266,18.2,1569426,15.1,97077,17.0,65,8.1,3377,8.1
"10000","5","238141","58","0","2017","A","",76,267,10584209,5735402,204247,761,39592,"",1.58,1.20,1.18,1.22,1.85,0.98,0.98,"",-1,-1.3,8,3.1,1079865,11.4,268558,4.9,-6100,-2.9,56,7.9,2955,8.1
"10000","5","238142","58","0","2017","A","",17,245,12427254,6217149,465444,976,50741,"",1.01,1.04,0.98,1.17,2.46,0.94,0.94,"",0,0.0,36,17.2,2464401,24.7,1300868,26.5,103177,28.5,60,6.6,3110,6.5
"10000","5","23815","57","0","2017","A","",14,53,2157568,1084184,17597,778,40454,"",0.69,0.26,0.18,0.26,0.18,0.69,0.69,"N",-1,-6.7,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","238151","58","0","2017","A","",7,33,1173036,660606,3238,691,35909,"",0.64,0.49,0.36,0.51,0.15,0.74,0.74,"",1,16.7,4,13.8,244668,26.4,114341,20.9,-5392,-62.5,66,10.6,3430,10.6
"10000","5","238152","58","0","2017","A","",7,21,984532,423578,14359,916,47639,"",0.74,0.16,0.11,0.15,0.20,0.74,0.74,"N",-3,-30.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","23816","57","0","2017","A","",53,406,21052331,8155317,238759,997,51864,"",0.75,0.67,0.69,0.66,0.82,1.03,1.03,"",1,1.9,14,3.6,961897,4.8,318806,4.1,2908,1.2,11,1.1,580,1.1
"10000","5","238161","58","0","2017","A","",33,148,6183869,3059842,104658,806,41925,"",0.62,0.51,0.49,0.53,0.98,0.95,0.95,"",0,0.0,6,4.2,690850,12.6,303111,11.0,24468,30.5,59,7.9,3105,8.0
"10000","5","238162","58","0","2017","A","",20,258,14868462,5095475,134101,1106,57537,"",1.12,0.81,0.84,0.77,0.73,1.03,1.03,"",0,0.0,8,3.2,271047,1.9,15695,0.3,-21560,-13.9,-16,-1.4,-794,-1.4
"10000","5","23817","57","0","2017","A","",27,157,7710424,3359167,98514,944,49085,"",1.09,1.39,1.55,1.30,1.92,1.11,1.12,"",0,0.0,-1,-0.6,-431299,-5.3,-5095,-0.2,-89279,-47.5,-47,-4.7,-2472,-4.8
"10000","5","238171","58","0","2017","A","N",26,0,0,0,0,0,0,"N",1.14,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","238172","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","23819","57","0","2017","A","",16,146,8569918,3102188,132981,1129,58698,"",0.77,1.05,1.12,1.01,1.97,1.06,1.06,"",-5,-23.8,7,5.0,639010,8.1,47246,1.5,-3220,-2.4,32,2.9,1675,2.9
"10000","5","238191","58","0","2017","A","",7,53,3465363,1222447,59676,1255,65282,"",0.67,1.09,1.54,1.22,3.16,1.41,1.41,"",0,0.0,1,1.9,280164,8.8,91228,8.1,3137,5.5,79,6.7,4126,6.7
"10000","5","238192","58","0","2017","A","",9,93,5104555,1879741,73305,1056,54937,"",0.88,1.03,0.94,0.90,1.51,0.92,0.92,"",-5,-35.7,6,6.9,358846,7.6,-43982,-2.3,-6357,-8.0,7,0.7,389,0.7
"10000","5","2382","56","0","2017","A","",736,7144,452976972,163107310,5046666,1219,63411,"",1.14,1.12,1.15,1.20,1.58,1.03,1.03,"",-18,-2.4,270,3.9,39523685,9.6,10297394,6.7,52082,1.0,62,5.4,3267,5.4
"10000","5","23821","57","0","2017","A","",322,2672,167686258,59663320,2071529,1207,62749,"",1.18,0.98,0.98,1.01,1.44,1.01,1.01,"",-5,-1.5,71,2.7,10980916,7.0,3332784,5.9,285628,16.0,49,4.2,2511,4.2
"10000","5","238211","58","0","2017","A","",187,903,42255965,18994955,481721,900,46786,"",1.20,1.04,1.00,1.05,1.55,0.96,0.96,"",1,0.5,35,4.0,2817901,7.1,1098522,6.1,116530,31.9,26,3.0,1359,3.0
"10000","5","238212","58","0","2017","A","",135,1769,125430293,40668365,1589808,1363,70898,"",1.16,0.95,0.98,1.00,1.41,1.03,1.03,"",-6,-4.3,36,2.1,8163015,7.0,2234262,5.8,169098,11.9,62,4.8,3241,4.8
"10000","5","23822","57","0","2017","A","",365,3979,247692432,90617674,2537545,1197,62243,"",1.08,1.23,1.29,1.35,1.67,1.05,1.05,"",-11,-2.9,41,1.0,10817868,4.6,1570886,1.8,-420418,-14.2,40,3.5,2095,3.5
"10000","5","238221","58","0","2017","A","",253,1898,99788012,41199379,776748,1011,52571,"",1.03,1.20,1.27,1.32,1.48,1.06,1.06,"",-6,-2.3,64,3.5,10102647,11.3,3162552,8.3,-60910,-7.3,71,7.6,3667,7.5
"10000","5","238222","58","0","2017","A","",112,2081,147904420,49418295,1760797,1367,71065,"",1.21,1.26,1.30,1.37,1.76,1.03,1.03,"",-5,-4.3,-23,-1.1,715221,0.5,-1591666,-3.1,-359508,-17.0,22,1.6,1116,1.6
"10000","5","23829","57","0","2017","A","",50,492,37598282,12826316,437592,1470,76458,"",1.46,1.13,1.15,1.32,1.84,1.02,1.02,"",-1,-2.0,157,46.9,17724901,89.2,5393724,72.6,186872,74.5,328,28.7,17090,28.8
"10000","5","238291","58","0","2017","A","",14,41,2267946,744811,6162,1077,55999,"",2.01,0.78,0.88,0.69,0.33,1.13,1.13,"",-1,-6.7,8,24.2,360281,18.9,15796,2.2,-9967,-61.8,-24,-2.2,-1231,-2.2
"10000","5","238292","58","0","2017","A","",36,451,35330336,12081505,431430,1506,78294,"",1.32,1.18,1.17,1.39,1.97,0.99,0.99,"",0,0.0,150,49.8,17364620,96.7,5377928,80.2,196839,83.9,360,31.4,18690,31.4
"10000","5","2383","56","0","2017","A","",434,2454,121691097,53006203,1475385,953,49580,"",1.10,1.01,1.01,1.02,1.19,1.00,1.00,"",-3,-0.7,171,7.5,10815133,9.8,3936924,8.0,-76551,-4.9,19,2.0,1023,2.1
"10000","5","23831","57","0","2017","A","",78,806,46338539,18677633,636506,1106,57504,"",1.20,1.09,1.16,1.11,1.42,1.06,1.06,"",4,5.4,55,7.3,5752628,14.2,1768162,10.5,47839,8.1,66,6.3,3444,6.4
"10000","5","238311","58","0","2017","A","",48,433,23275513,9382433,147100,1035,53795,"",1.07,1.34,1.61,1.34,1.09,1.20,1.20,"",4,9.1,26,6.4,2729935,13.3,571190,6.5,15958,12.2,65,6.7,3366,6.7
"10000","5","238312","58","0","2017","A","",30,373,23063026,9295200,489406,1189,61804,"",1.47,0.89,0.90,0.95,1.56,1.01,1.01,"",0,0.0,30,8.7,3022693,15.1,1196972,14.8,31881,7.0,67,6.0,3434,5.9
"10000","5","23832","57","0","2017","A","",107,551,24962358,11593871,342432,872,45331,"",0.88,0.89,0.92,0.89,1.07,1.03,1.03,"",-3,-2.7,31,6.0,577760,2.4,525295,4.7,-160643,-31.9,-29,-3.2,-1532,-3.3
"10000","5","238321","58","0","2017","A","",84,230,8950588,4703327,122161,750,39000,"",0.85,0.63,0.66,0.64,0.84,1.05,1.05,"",-2,-2.3,21,10.0,561173,6.7,359836,8.3,-15718,-11.4,-23,-3.0,-1173,-2.9
"10000","5","238322","58","0","2017","A","",23,321,16011770,6890544,220271,959,49855,"",1.00,1.26,1.17,1.22,1.26,0.93,0.93,"",-2,-8.0,9,2.9,16587,0.1,165459,2.5,-144925,-39.7,-28,-2.8,-1494,-2.9
"10000","5","23833","57","0","2017","A","",72,300,14904264,5962281,117541,956,49695,"",1.36,1.31,1.29,1.24,1.19,0.98,0.98,"",1,1.4,18,6.4,271948,1.9,333796,5.9,4763,4.2,-41,-4.1,-2162,-4.2
"10000","5","238331","58","0","2017","A","",62,251,12892023,4953115,89539,987,51312,"",1.44,1.70,1.96,1.63,1.76,1.16,1.16,"",3,5.1,12,5.0,87526,0.7,237283,5.0,4483,5.3,-45,-4.4,-2357,-4.4
"10000","5","238332","58","0","2017","A","",10,49,2012241,1009166,28002,795,41347,"",1.00,0.61,0.40,0.57,0.58,0.66,0.67,"",-2,-16.7,5,11.4,184422,10.1,96513,10.6,280,1.0,-12,-1.5,-591,-1.4
"10000","5","23834","57","0","2017","A","",30,128,5092977,2639537,47282,767,39893,"",0.94,0.73,0.62,0.74,0.67,0.85,0.85,"",2,7.1,16,14.3,406095,8.7,-181426,-6.4,-8710,-15.6,-38,-4.7,-1954,-4.7
"10000","5","238341","58","0","2017","A","N",27,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,"N",2,8.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","238342","58","0","2017","A","N",3,0,0,0,0,0,0,"N",0.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","23835","57","0","2017","A","",116,493,20743290,10146788,252015,809,42090,"",1.22,1.13,0.99,1.12,1.39,0.87,0.87,"",-6,-4.9,38,8.4,2055034,11.0,837288,9.0,41088,19.5,19,2.4,1024,2.5
"10000","5","238351","58","0","2017","A","",104,343,13410268,7072580,156785,751,39059,"",1.28,1.05,0.93,1.07,1.40,0.88,0.88,"",-6,-5.5,16,4.9,1086449,8.8,554682,8.5,199,0.1,26,3.6,1352,3.6
"10000","5","238352","58","0","2017","A","",12,150,7333022,3074208,95230,943,49050,"",0.91,1.38,1.12,1.27,1.38,0.82,0.82,"",-1,-7.7,22,17.2,968585,15.2,282606,10.1,40889,75.2,-11,-1.2,-575,-1.2
"10000","5","23839","57","0","2017","A","",32,178,9649669,3986093,79609,1045,54364,"",1.10,0.76,0.79,0.83,0.66,1.04,1.04,"",0,0.0,15,9.2,1751668,22.2,653809,19.6,-888,-1.1,114,12.2,5935,12.3
"10000","5","238391","58","0","2017","A","",17,118,6007986,2536435,47468,983,51096,"",1.12,1.34,1.44,1.45,1.39,1.08,1.08,"",2,13.3,17,16.8,1451265,31.8,513363,25.4,3733,8.5,118,13.6,6128,13.6
"10000","5","238392","58","0","2017","A","",15,60,3641683,1449658,32141,1169,60779,"",1.07,0.41,0.45,0.48,0.37,1.10,1.10,"",-2,-11.8,-2,-3.2,300403,9.0,140446,10.7,-4621,-12.6,128,12.3,6669,12.3
"10000","5","2389","56","0","2017","A","",256,2162,111082056,48610550,2177638,988,51371,"",1.00,1.08,1.01,1.11,1.70,0.93,0.93,"",3,1.2,92,4.4,8267796,8.0,2110715,4.5,-228293,-9.5,33,3.5,1698,3.4
"10000","5","23891","57","0","2017","A","",117,1091,57922658,23655411,989164,1021,53091,"",1.00,1.09,1.03,1.06,1.53,0.94,0.94,"",2,1.7,45,4.3,5364855,10.2,1299144,5.8,-116143,-10.5,54,5.6,2833,5.6
"10000","5","238911","58","0","2017","A","",63,469,22733668,9601874,283608,931,48430,"",0.96,1.32,1.32,1.21,1.40,0.99,0.99,"",2,3.3,37,8.6,2743951,13.7,474299,5.2,-56523,-16.6,40,4.5,2113,4.6
"10000","5","238912","58","0","2017","A","",54,622,35188990,14053537,705556,1089,56612,"",1.04,0.97,0.90,0.97,1.59,0.94,0.94,"",0,0.0,8,1.3,2620904,8.0,824845,6.2,-59620,-7.8,69,6.8,3584,6.8
"10000","5","23899","57","0","2017","A","",139,1071,53159398,24955139,1188474,954,49620,"",1.00,1.08,0.99,1.17,1.88,0.92,0.92,"",1,0.7,47,4.6,2902941,5.8,811571,3.4,-112150,-8.6,10,1.1,545,1.1
"10000","5","238991","58","0","2017","A","",87,482,18668091,10198695,326085,745,38757,"",0.96,1.05,0.89,1.07,1.22,0.85,0.85,"",2,2.4,9,1.9,806596,4.5,190029,1.9,-32047,-8.9,19,2.6,1028,2.7
"10000","5","238992","58","0","2017","A","",52,590,34491307,14756444,862389,1125,58493,"",1.09,1.10,1.06,1.26,2.36,0.96,0.96,"",-1,-1.9,39,7.1,2096345,6.5,621542,4.4,-80103,-8.5,-6,-0.5,-336,-0.6
"10000","5","31-33","54","0","2017","A","",688,25928,1618384269,526611430,6883274,1200,62417,"",0.61,0.68,0.63,0.73,0.59,0.93,0.93,"",-57,-7.7,193,0.7,76500038,5.0,31507874,6.4,-529907,-7.1,48,4.2,2503,4.2
"10000","5","311","55","0","2017","A","",63,9513,378048920,193420549,3014573,764,39741,"",0.58,1.95,1.61,1.99,2.28,0.83,0.83,"",-9,-12.5,197,2.1,23441201,6.6,8290122,4.5,421075,16.2,32,4.4,1677,4.4
"10000","5","3111","56","0","2017","A","",7,123,4666358,2909574,24543,727,37810,"",0.95,0.66,0.40,0.77,0.57,0.60,0.60,"",0,0.0,-1,-0.8,59819,1.3,30333,1.1,-2111,-7.9,14,2.0,735,2.0
"10000","5","31111","57","0","2017","A","",7,123,4666358,2909574,24543,727,37810,"",0.95,0.66,0.40,0.77,0.57,0.60,0.60,"",0,0.0,-1,-0.8,59819,1.3,30333,1.1,-2111,-7.9,14,2.0,735,2.0
"10000","5","311111","58","0","2017","A","N",5,0,0,0,0,0,0,"N",2.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","311119","58","0","2017","A","N",2,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","3112","56","0","2017","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","31122","57","0","2017","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","311221","58","0","2017","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","3113","56","0","2017","A","",4,42,1504257,731372,18591,693,36030,"",0.58,0.18,0.13,0.17,0.21,0.72,0.72,"",-1,-20.0,-8,-16.0,-208354,-12.2,-111077,-13.2,-4855,-20.7,35,5.3,1835,5.4
"10000","5","31134","57","0","2017","A","N",2,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","311340","58","0","2017","A","N",2,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","31135","57","0","2017","A","N",2,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","311352","58","0","2017","A","N",2,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","3114","56","0","2017","A","N",6,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","31141","57","0","2017","A","N",3,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","311411","58","0","2017","A","N",1,0,0,0,0,0,0,"N",1.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","311412","58","0","2017","A","N",2,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","31142","57","0","2017","A","",3,8,207066,78261,235,508,26434,"",0.65,0.03,0.02,0.02,0.00,0.49,0.49,"",0,0.0,1,14.3,12373,6.4,-4155,-5.0,-13,-5.2,-3,-0.6,-115,-0.4
"10000","5","311421","58","0","2017","A","",3,8,207066,78261,235,508,26434,"",0.85,0.04,0.02,0.02,0.00,0.50,0.50,"",0,0.0,1,14.3,12373,6.4,-4155,-5.0,-13,-5.2,-3,-0.6,-115,-0.4
"10000","5","3115","56","0","2017","A","N",1,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,"N",-3,-75.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","31151","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","311511","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","31152","57","0","2017","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-3,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","311520","58","0","2017","A","N",0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,"N",-3,-100.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","3116","56","0","2017","A","",14,8279,313046656,169322479,2139152,727,37813,"",1.07,5.28,4.93,5.40,7.35,0.93,0.93,"",-3,-17.6,139,1.7,19602159,6.7,7382028,4.6,649161,43.6,34,4.9,1764,4.9
"10000","5","31161","57","0","2017","A","",14,8279,313046656,169322479,2139152,727,37813,"",1.07,5.28,4.93,5.40,7.35,0.93,0.93,"",-3,-17.6,139,1.7,19602159,6.7,7382028,4.6,649161,43.6,34,4.9,1764,4.9
"10000","5","311611","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","311612","58","0","2017","A","N",6,0,0,0,0,0,0,"N",1.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","311615","58","0","2017","A","",7,8153,307889251,166831989,2105044,726,37765,"",3.00,11.23,12.34,12.58,19.89,1.10,1.10,"",-3,-30.0,136,1.7,20546499,7.2,7554968,4.7,663878,46.1,37,5.4,1923,5.4
"10000","5","3117","56","0","2017","A","N",3,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","31171","57","0","2017","A","N",3,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","311710","58","0","2017","A","N",3,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","3118","56","0","2017","A","",24,192,3681401,2807758,65840,369,19182,"",0.55,0.20,0.10,0.17,0.28,0.48,0.48,"",-3,-11.1,20,11.6,503661,15.8,282816,11.2,44544,209.2,13,3.7,662,3.6
"10000","5","31181","57","0","2017","A","",24,192,3681401,2807758,65840,369,19182,"",0.62,0.27,0.14,0.22,0.39,0.52,0.52,"",-3,-11.1,20,11.6,503661,15.8,282816,11.2,44544,209.2,13,3.7,662,3.6
"10000","5","311811","58","0","2017","A","",17,148,2913787,2170274,49262,380,19754,"",0.68,0.56,0.48,0.54,1.07,0.86,0.86,"",-1,-5.6,20,15.6,473024,19.4,284065,15.1,35266,252.0,14,3.8,698,3.7
"10000","5","311812","58","0","2017","A","",7,44,767614,637484,16578,332,17282,"",0.55,0.11,0.04,0.08,0.15,0.38,0.38,"",-2,-22.2,0,0.0,30637,4.2,-1249,-0.2,9278,127.1,6,1.8,340,2.0
"10000","5","3119","56","0","2017","A","N",4,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","31194","57","0","2017","A","N",2,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","311941","58","0","2017","A","N",2,0,0,0,0,0,0,"N",1.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","31199","57","0","2017","A","N",2,0,0,0,0,0,0,"N",0.27,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","311991","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","311999","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","312","55","0","2017","A","",20,421,20793308,7949695,81594,951,49439,"",0.56,0.52,0.49,0.57,0.35,0.94,0.94,"",0,0.0,40,10.5,1815940,9.6,535625,7.2,-121660,-59.9,-6,-0.6,-316,-0.6
"10000","5","3121","56","0","2017","A","N",18,0,0,0,0,0,0,"N",0.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","31211","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","312111","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","31212","57","0","2017","A","",12,212,9507336,3930782,43935,864,44917,"",1.05,1.01,0.96,1.06,0.88,0.95,0.95,"",0,0.0,24,12.8,1007742,11.9,366390,10.3,-3712,-7.8,-5,-0.6,-294,-0.7
"10000","5","312120","58","0","2017","A","",12,212,9507336,3930782,43935,864,44917,"",1.05,1.01,0.96,1.06,0.88,0.95,0.95,"",0,0.0,24,12.8,1007742,11.9,366390,10.3,-3712,-7.8,-5,-0.6,-294,-0.7
"10000","5","31213","57","0","2017","A","N",3,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","312130","58","0","2017","A","N",3,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","31214","57","0","2017","A","N",2,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","312140","58","0","2017","A","N",2,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","3122","56","0","2017","A","N",2,0,0,0,0,0,0,"N",2.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","31223","57","0","2017","A","N",2,0,0,0,0,0,0,"N",2.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","312230","58","0","2017","A","N",2,0,0,0,0,0,0,"N",2.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","313","55","0","2017","A","N",2,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","3132","56","0","2017","A","N",1,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","31323","57","0","2017","A","N",1,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","313230","58","0","2017","A","N",1,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","3133","56","0","2017","A","N",1,0,0,0,0,0,0,"N",0.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","31331","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","313310","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","314","55","0","2017","A","",16,88,4188690,1516591,24411,914,47509,"",0.75,0.25,0.29,0.25,0.22,1.14,1.15,"",0,0.0,-10,-10.2,-113961,-2.6,-193959,-11.3,-16745,-40.7,68,8.0,3530,8.0
"10000","5","3141","56","0","2017","A","",4,14,335776,216013,648,470,24420,"",0.68,0.09,0.05,0.09,0.01,0.56,0.56,"",0,0.0,-2,-12.5,-101428,-23.2,-55067,-20.3,-375,-36.7,-72,-13.3,-3787,-13.4
"10000","5","31411","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","314110","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","31412","57","0","2017","A","N",3,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","314120","58","0","2017","A","N",3,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","3149","56","0","2017","A","",12,74,3852914,1300578,23763,996,51775,"",0.78,0.38,0.49,0.37,0.45,1.29,1.29,"",0,0.0,-8,-9.8,-12533,-0.3,-138892,-9.6,-16370,-40.8,93,10.3,4826,10.3
"10000","5","31491","57","0","2017","A","N",4,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","314910","58","0","2017","A","N",4,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","31499","57","0","2017","A","N",8,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","314999","58","0","2017","A","N",8,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"10000","5","315","55","0","2017","A","",6,82,2295118,1305287,71752,537,27932,"",0.28,0.22,0.15,0.22,0.60,0.66,0.67,"",-3,-33.3,0,0.0,182226,8.6,-61132,-4.5,-12975,-15.3,41,8.3,2139,8.3
